Company Name,Ticker Symbol
Regency Fincorp Ltd,REGENCY
Varun Beverages Ltd,VBL
Salem Erode Investments Ltd,SALEM
Franklin Industries Ltd,FRANKLININD
LKP Securities Ltd,LKPSEC
Osiajee Texfab Ltd,OSIAJEE
Corporate Merchant Bankers Ltd,CMBL
Sheela Foam Ltd,SFL
Eiko Lifesciences Ltd,EIKO
Aditya Vision Ltd,AVL
The Mandhana Retail Ventures Ltd,TMRVL
Sparkling (India) Finshares Ltd,SIFL
TCI Express Ltd,TCIEXP
Shashank Traders Ltd,SHASHANK
Laurus Labs Ltd,LAURUSLABS
New Light Apparels Ltd,NEWLIGHT
Veeram Securities Ltd,VSL
Shree Nidhi Trading Co. Ltd,SNTCL
Marg Techno Projects Ltd,MTPL
Shangar Decor Ltd,SHANGAR
Globe Commercials Ltd,GLCL
Dhanvarsha Finvest Ltd,DHANVARSHA
Super Fine Knitters Ltd,SKL
Raideep Industries Ltd,RAIDEEPIND
Pricol Ltd,PRICOLLTD
Classic Filaments Ltd,CFL
JITF Infralogistics Ltd,JITFINFRA
Sueryaa Knitwear Ltd,SUERYAAKNI
Tanvi Foods (India) Ltd,TANVI
RMC Switchgears Ltd,RMC
Parmax Pharma Ltd,PARMAX
Leading Leasing Finance And Investment Company Ltd,LLFICL
Danube Industries Ltd,DANUBE
Music Broadcast Ltd,RADIOCITY
Avenue Supermarts Ltd,DMART
IFL Enterprises Ltd,IFL
KD Leisures Ltd,KDLL
Ontic Finserve Ltd,ONTIC
Sarthak Metals Ltd,SMLT
Chemcrux Enterprises Ltd,CHEMCRUX
Manomay Tex India Ltd,MANOMAY
Maximus International Ltd,MAXIMUS
Manas Properties Ltd,MANAS
CL Educate Ltd,CLEDUCATE
Prime Fresh Ltd,PRIMEFRESH
Oceanic Foods Ltd,OCEANIC
Octaware Technologies Ltd,OCTAWARE
Shankara Building Products Ltd,SHANKARA
Escorp Asset Management Ltd,ESCORP
Parmeshwari Silk Mills Ltd,PARMSILK
KMS Medisurgi Ltd,KMSMEDI
Classic Leasing & Finance Ltd,CLFL
Starlineps Enterprises Ltd,STARLENT
S Chand and Company Ltd,SCHAND
Kanungo Financiers Ltd,KANUNGO
Meera Industries Ltd,MEERA
Housing & Urban Development Corporation Ltd,HUDCO
PSP Projects Ltd,PSPPROJECT
Bhakti Gems and Jewellery Ltd,BGJL
Yug Decor Ltd,YUG
Variman Global Enterprises Ltd,VARIMAN
Star Cement Ltd,STARCEMENT
Riddhi Corporate Services Ltd,RIDDHICORP
Tejas Networks Ltd,TEJASNET
Eris Lifesciences Ltd,ERIS
GTPL Hathway Ltd,GTPL
AU Small Finance Bank Ltd,AUBANK
Gautam Exim Ltd,GEL
G G Engineering Ltd,GGENG
7NR Retail Ltd,7NR
Bhagyanagar Properties Ltd,BHAGYAPROP
Salasar Techno Engineering Ltd,SALASAR
Ganges Securities Ltd,GANGESSEC
Palash Securities Ltd,PALASHSEC
Avadh Sugar & Energy Ltd,AVADHSUGAR
Magadh Sugar & Energy Ltd,MAGADHSUGAR
Jigar Cables Ltd,JIGAR
Captain Technocast Ltd,CTCL
Sintex Plastics Technology Ltd,SINTEXPLAST
Globalspace Technologies Ltd,GSTL
SIS Ltd,SIS
Cochin Shipyard Ltd,COCHINSHIP
SMS Lifesciences India Ltd,SMSLIFE
KIOCL Ltd,KIOCL
Chothani Foods Ltd,CHOTHANI
Smruthi Organics Ltd,SMRUTHIORG
Aditya Birla Capital Ltd,ABCAPITAL
Apex Frozen Foods Ltd,APEX
Shish Industries Ltd,SHISHIND
ANG Lifesciences India Ltd,ANG
Dhruv Wellness Ltd,DWL
KCD Industries India Ltd,KCDGROUP
A & M Febcon Ltd,AMFL
Dixon Technologies (India) Ltd,DIXON
Bharat Road Network Ltd,BRNL
Dishman Carbogen Amcis Ltd,DCAL
Lasa Supergenerics Ltd,LASA
Provestment Services Ltd,PROVESTSER
Matrimony.com Ltd,MATRIMONY
Reliance Home Finance Ltd,RELHOME
Capacite Infraprojects Ltd,CAPACITE
Sagar Diamonds Ltd,SAGAR
ICICI Lombard General Insurance Company Ltd,ICICIGI
Polo Queen Industrial and Fintech Ltd,PQIF
AKM Lace and Embrotex Ltd,AKM
SBI Life Insurance Company Ltd,SBILIFE
Prataap Snacks Ltd,DIAMONDYD
Share India Securities Ltd,SHAREINDIA
Trident Texofab Ltd,TTFL
Poojawestern Metaliks Ltd,POOJA
Sayaji Industries Ltd,SAYAJIIND
Vanta Bioscience Ltd,VANTABIO
Mehai Technology Ltd,MEHAI
IRIS Business Services Ltd,IRIS
Shree Ganesh Remedies Ltd,SGRL
Shreeji Translogistics Ltd,STL
Godrej Agrovet Ltd,GODREJAGRO
Mideast Integrated Steels Ltd,MESCON
MAS Financial Services Ltd,MASFIN
Indian Energy Exchange Ltd,IEX
General Insurance Corporation of India,GICRE
Kaarya Facilities and Services Ltd,KAARYAFSL
Sheetal Cool Products Ltd,SCPL
Tube Investments of India Ltd,TIINDIA
Nippon Life India Asset Management Ltd,NAM-INDIA
Mahindra Logistics Ltd,MAHLOG
The New India Assurance Company Ltd,NIACL
IFGL Refractories Ltd,IFGLEXPOR
Khadim India Ltd,KHADIM
5paisa Capital Ltd,5PAISA
HDFC Life Insurance Company Ltd,HDFCLIFE
Sanghvi Brands Ltd,SBRANDS
Sharika Enterprises Ltd,SHARIKA
Aspira Pathlab & Diagnostics Ltd,ASPIRA
Diligent Media Corporation Ltd,DNAMEDIA
Dynamic Cables Ltd,DYNAMIC
Ratnabhumi Developers Ltd,RATNABHUMI
Shalby Ltd,SHALBY
Future Supply Chain Solutions Ltd,FSC
MRC Exim Ltd,MRCEXIM
Diggi Multitrade Ltd,DML
Sadhna Broadcast Ltd,SADHNA
Vitesse Agro Ltd,VITESSE
Astron Paper & Board Mill Ltd,ASTRON
Chandrima Mercantiles Ltd,CHANDRIMA
Rithwik Facility Management Services Ltd,RITHWIKFMS
Jhandewalas Foods Ltd,JFL
7Seas Entertainment Ltd,7SEASL
Apollo Micro Systems Ltd,APOLLO
Newgen Software Technologies Ltd,NEWGEN
Praxis Home Retail Ltd,PRAXIS
Amber Enterprises India Ltd,AMBER
Tirupati Foam Ltd,TIRUFOAM
SRU Steels Ltd,SRUSTEELS
Ashoka Metcast Ltd,AML
Galaxy Surfactants Ltd,GALAXYSURF
Gautam Gems Ltd,GGL
Medico Remedies Ltd,MEDICO
Gujarat Hy-Spin Ltd,GUJHYSPIN
Lorenzini Apparels Ltd,LAL
Kenvi Jewels Ltd,KENVI
The Indian Wood Products Company Ltd,IWP
Tasty Dairy Specialities Ltd,TDSL
Bhatia Communications & Retail (India) Ltd,BHATIA
Shiva Mills Ltd,SHIVAMILLS
Aster DM Healthcare Ltd,ASTERDM
The Yamuna Syndicate Ltd,YSL
Kanco Tea & Industries Ltd,KANCOTEA
Angel Fibers Ltd,ANGEL
H.G. Infra Engineering Ltd,HGINFRA
East India Securities Ltd,EIS
Inflame Appliances Ltd,INFLAME
Bharat Parenterals Ltd,BPLPHARMA
Shreeshay Engineers Ltd,SHREESHAY
Apex Capital And Finance Ltd,ACFL
Bharat Dynamics Ltd,BDL
Active Clothing Co Ltd,ACTIVE
Ridings Consulting Engineers India Ltd,RIDINGS
Advitiya Trade India Ltd,ADVITIYA
Bandhan Bank Ltd,BANDHANBNK
Hindustan Aeronautics Ltd,HAL
Karda Constructions Ltd,KARDA
Sandhar Technologies Ltd,SANDHAR
Yasho Industries Ltd,YASHO
Benara Bearings and Pistons Ltd,BENARA
ICICI Securities Ltd,ISEC
Mishra Dhatu Nigam Ltd,MIDHANI
Lex Nimble Solutions Ltd,LEX
Orissa Bengal Carrier Ltd,OBCL
Taylormade Renewables Ltd,TRL
Lemon Tree Hotels Ltd,LEMONTREE
Chemfab Alkalis Ltd,CHEMFABALKA
Hardwyn India Ltd,HARDWYN
Dr Lalchandani Labs Ltd,DLCL
Orient Electric Ltd,ORIENTELEC
Dhruv Consultancy Services Ltd,DHRUV
Akshar Spintex Ltd,AKSHAR
Indo Us Bio-Tech Ltd,INDOUS
Indostar Capital Finance Ltd,INDOSTAR
Milestone Furniture Ltd,MILEFUR
U. H. Zaveri Ltd,UHZAVERI
Parvati Sweetners and Power Ltd,PARVATI
Megastar Foods Ltd,MEGASTAR
Innovators Facade Systems Ltd,INNOVATORS
Shree Worstex Ltd,SHWL
Zim Laboratories Ltd,ZIMLAB
Affordable Robotic & Automation Ltd,AFFORDABLE
Dollar Industries Ltd,DOLLAR
Nakoda Group of Industries Ltd,NGIL
Palm Jewels Ltd,PALMJEWELS
Waa Solar Ltd,WAA
Adani Green Energy Ltd,ADANIGREEN
Unick Fix-A-Form And Printers Ltd,UNICK
Solara Active Pharma Sciences Ltd,SOLARA
Gayatri Highways Ltd,GAYAHWS
RITES Ltd,RITES
Fine Organic Industries Ltd,FINEORG
Varroc Engineering Ltd,VARROC
Rajnish Wellness Ltd,RAJNISH
Hi-Tech Winding Systems Ltd,HITECHWIND
Sophia Traexpo Ltd,STRAEXPO
Raw Edge Industrial Solutions Ltd,RAWEDGE
TCNS Clothing Co. Ltd,TCNSBRANDS
Supershakti Metaliks Ltd,SUPERSHAKT
Ashnisha Industries Ltd,ASHNI
Ganesh Films India Ltd,GFIL
HDFC Asset Management Company Ltd,HDFCAMC
Vivanta Industries Ltd,VIVANTA
Tinna Trade Ltd,TINNATFL
CreditAccess Grameen Ltd,CREDITACC
Amin Tannery Ltd,AMINTAN
Deep Polymers Ltd,DEEP
Sungold Media and Entertainment Ltd,SMEL
Add-Shop ERetail Ltd,ASRL
Space Incubatrics Technologies Ltd,SPACEINCUBA
Synergy Green Industries Ltd,SGIL
Ranjeet Mechatronics Ltd,RANJEET
IRCON International Ltd,IRCON
Sky Gold Ltd,SKYGOLD
Mac Hotels Ltd,MACH
Manorama Industries Ltd,MANORAMA
Innovative Ideals and Services (India) Ltd,INNOVATIVE
AAVAS Financiers Ltd,AAVAS
Genera Agri Corp Ltd,GENERAAGRI
Devoted Construction Ltd,DCL
Garden Reach Shipbuilders & Engineers Ltd,GRSE
A-1 Acid Ltd,AAL
Dolfin Rubbers Ltd,DOLFIN
Shubham Polyspin Ltd,SHUBHAM
AKI India Ltd,AKI
Sun Retail Ltd,SUNRETAIL
S. M. Gold Ltd,SMGOLD
Vivid Mercantile Ltd,VIVIDM
BCPL Railway Infrastructure Ltd,BCPL
Adani Total Gas Ltd,ATGL
Netripples Software Ltd,NETRIPPLES
The Phosphate Company Ltd,PHOSPHATE
Techno Electric & Engineering Company Ltd,TECHNOE
Roni Households Ltd,RONI
Shree Krishna Infrastructure Ltd,SKIFL
Diksha Greens Ltd,DGL
Aryan Share and Stock Brokers Ltd,ARYAN
Nivaka Fashions Ltd,NIVAKA
Dalmia Bharat Ltd,DALBHARAT
Nila Spaces Ltd,NILASPACES
Shankar Lal Rampal Dye-Chem Ltd,SRD
Trejhara Solutions Ltd,TREJHARA
Deccan Health Care Ltd,DECCAN
Axita Cotton Ltd,AXITA
K.P.I. Global Infrastructure Ltd,KPIGLOBAL
Hi-Klass Trading and Investment Ltd,HIKLASS
RPSG Ventures Ltd,RPSGVENT
Spencers Retail Ltd,SPENCER
Gloster Ltd,GLOSTERLTD
Xelpmoc Design and Tech Ltd,XELPMOC
SPA Capital Services Ltd,SPACAPS
Aar Shyam India Investment Company Ltd,AARSHYAM
Ritco Logistics Ltd,RITCO
Chalet Hotels Ltd,CHALET
Anmol India Ltd,ANMOL
Jonjua Overseas Ltd,JONJUA
Kranti Industries Ltd,KRANTI
The Anup Engineering Ltd,ANUP
Arvind Fashions Ltd,ARVINDFASN
Ambassador Intra Holdings Ltd,AIHL
Jyot International Marketing Ltd,JYOTIN
Ashapuri Gold Ornament Ltd,AGOL
Aartech Solonics Ltd,AARTECH
Humming Bird Education Ltd,HBEL
MSTC Ltd,MSTC
Roopshri Resorts Ltd,ROOPSHRI
Chandni Machines Ltd,CHANDNIMACH
Northern Spirits Ltd,NSL
Rail Vikas Nigam Ltd,RVNL
Metropolis Healthcare Ltd,METROPOLIS
KPIT Technologies Ltd,KPITTECH
Polycab India Ltd,POLYCAB
Jinaams Dress Ltd,JINAAM
V R Films & Studios Ltd,VRFILMS
Vikas Lifecare Ltd,VIKASLIFE
Neogen Chemicals Ltd,NEOGEN
G. K. P. Printing & Packaging Ltd,GKP
White Organic Retail Ltd,WORL
Evans Electric Ltd,EVANS
BMW Industries Ltd,BMW
Artemis Electricals Ltd,ARTEMISELC
Mahesh Developers Ltd,MAHESH
Cian Healthcare Ltd,CHCL
Dhanashree Electronics Ltd,DEL
Harish Textile Engineers Ltd,HARISH
Prakash Pipes Ltd,PPL
Digicontent Ltd,DGCONTENT
Parshva Enterprises Ltd,PARSHVA
Anand Rayons Ltd,ARL
Earum Pharmaceuticals Ltd,EARUM
SBC Exports Ltd,SBC
IndiaMART InterMESH Ltd,INDIAMART
City Pulse Multiplex Ltd,CPML
SK International Export Ltd,SKIEL
DCM Nouvelle Ltd,DCMNVL
Affle (India) Ltd,AFFLE
Seacoast Shipping Services Ltd,SEACOAST
Spandana Sphoorty Financial Ltd,SPANDANA
Sterling and Wilson Solar Ltd,SWSOLAR
Novateor Research Laboratories Ltd,NOVATEOR
IIFL Wealth Management Ltd,IIFLWAM
IIFL Securities Ltd,IIFLSEC
APM Finvest Ltd,APMFINVEST
Misquita Engineering Ltd,MISQUITA
Galactico Corporate Services Ltd,GALACTICO
Ellora Trading Ltd,ELLORATRAD
Gujarat Fluorochemicals Ltd,FLUOROCHEM
Indian Railway Catering and Tourism Corporation Ltd,IRCTC
Goblin India Ltd,GOBLIN
Gensol Engineering Ltd,GENSOL
Vishwaraj Sugar Industries Ltd,VISHWARAJ
Greenpanel Industries Ltd,GREENPANEL
Shahlon Silk Industries Ltd,SHAHLON
Mount Housing and Infrastructure Ltd,MOUNT
Anuroop Packaging Ltd,ANUROOP
JSG Leasing Ltd,JSGLEASING
CSB Bank Ltd,CSBBANK
Ujjivan Small Finance Bank Ltd,UJJIVANSFB
Somany Home Innovation Ltd,SHIL
Easun Capital Markets Ltd,EASUN
Prince Pipes and Fittings Ltd,PRINCEPIPE
Assam Entrade Ltd,ASSAMENT
Gian Life Care Ltd,GIANLIFE
Artemis Medicare Services Ltd,ARTEMISMED
Sumitomo Chemical India Ltd,SUMICHEM
Janus Corporation Ltd,JANUSCORP
Vardhan Capital & Finance Ltd,VARDHANCFL
Birla Tyres Ltd,BIRLATYRES
Universus Photo Imagings Ltd,UNIVPHOTO
Chandra Bhagat Pharma Ltd,CBPL
ICL Organic Dairy Products Ltd,ICLORGANIC
Octavius Plantations Ltd,OCTAVIUSPL
Suven Pharmaceuticals Ltd,SUVENPHAR
SM Auto Stamping Ltd,SMAUTO
SBI Cards and Payment Services Ltd,SBICARD
RO Jewels Ltd,ROJL
Cospower Engineering Ltd,COSPOWER
ABB Power Products and Systems India Ltd,POWERINDIA
DJ Mediaprint & Logistics Ltd,DJML
Natural Biocon (India) Ltd,NATURAL
Bhartia Bachat Ltd,BHARTIA
Billwin Industries Ltd,BILLWIN
Aarti Surfactants Ltd,AARTISURF
Bonlon Industries Ltd,BONLON
Borosil Ltd,BOROLTD
Rossari Biotech Ltd,ROSSARI
NDR Auto Components Ltd,NDRAUTO
Suratwwala Business Group Ltd,SBGLP
Max Healthcare Institute Ltd,MAXHEALTH
Max India Ltd,MAXINDIA
Happiest Minds Technologies Ltd,HAPPSTMNDS
Route Mobile Ltd,ROUTE
Samrat Forgings Ltd,SAMRATFORG
Advait Infratech Ltd,ADVAIT
Archidply Decor Ltd,ADL
Computer Age Management Services Ltd,CAMS
Chemcon Speciality Chemicals Ltd,CHEMCON
SecMark Consultancy Ltd,SECMARK
Angel Broking Ltd,ANGELBRKG
Atam Valves Ltd,ATAM
Mazagon Dock Shipbuilders Ltd,MAZDOCK
UTI Asset Management Company Ltd,UTIAMC
G M Polyplast Ltd,GMPL
Likhitha Infrastructure Ltd,LIKHITHA
Veer Global Infraconstruction Ltd,VGIL
Hemisphere Properties India Ltd,HEMIPROP
Equitas Small Finance Bank Ltd,EQUITASBNK
Shine Fashions (India) Ltd,SHINEFASH
Gland Pharma Ltd,GLAND
Burger King India Ltd,BURGERKING
Tarc Ltd,TARC
Ravinder Heights Ltd,RVHL
Fairchem Organics Ltd,FAIRCHEMOR
Mrs. Bectors Food Specialities Ltd,BECTORFOOD
Antony Waste Handling Cell Ltd,AWHCL
Rita Finance and Leasing Ltd,RFLL
Indian Railway Finance Corporation Ltd,IRFC
Indigo Paints Ltd,INDIGOPNTS
Home First Finance Company India Ltd,HOMEFIRST
Stove Kraft Ltd,STOVEKRAFT
MRP Agro Ltd,MRP
SMC Global Securities Ltd,SMCGLOBAL
Nureca Ltd,NURECA
RailTel Corporation of India Ltd,RAILTEL
Heranba Industries Ltd,HERANBA
Davangere Sugar Company Ltd,DAVANGERE
DRC Systems India Ltd,DRCSYSTEMS
MTAR Technologies Ltd,MTARTECH
Jubilant Ingrevia Ltd,JUBLINGREA
Easy Trip Planners Ltd,EASEMYTRIP
Knowledge Marine & Engineering Works Ltd,KMEW
Suumaya Corporation Ltd,SUUMAYA
Anupam Rasayan India Ltd,ANURAS
Craftsman Automation Ltd,CRAFTSMAN
Laxmi Organic Industries Ltd,LXCHEM
Kalyan Jewellers India Ltd,KALYANKJIL
Suryoday Small Finance Bank Ltd,SURYODAY
Nazara Technologies Ltd,NAZARA
Suvidhaa Infoserve Ltd,SUVIDHAA
Barbeque-Nation Hospitality Ltd,BARBEQUE
EKI Energy Services Ltd,EKI
Rajeshwari Cans Ltd,RCAN
Jetmall Spices and Masala Ltd,JETMALL
Macrotech Developers Ltd,LODHA
Deep Industries Ltd,DEEPIND
Inox Wind Energy Ltd,IWEL
Vineet Laboratories Ltd,VINEETLAB
Shyam Metalics and Energy Ltd,SHYAMMETL
Sona BLW Precision Forgings Ltd,SONACOMS
Navoday Enterprises Ltd,NAVODAYENT
Dodla Dairy Ltd,DODLA
Krishna Institute of Medical Sciences Ltd,KIMS
Adeshwar Meditex Ltd,ADESHWAR
Times Green Energy (India) Ltd,TIMESGREEN
India Pesticides Ltd,IPL
Focus Business Solution Ltd,FOCUS
G R Infraprojects Ltd,GRINFRA
Clean Science and Technology Ltd,CLEAN
AA Plus Tradelink Ltd,AAPLUSTRAD
Zomato Ltd,ZOMATO
Tatva Chintan Pharma Chem Ltd,TATVA
Glenmark Life Sciences Ltd,GLS
Gretex Corporate Services Ltd,GCSL
Rolex Rings Ltd,ROLEXRINGS
Exxaro Tiles Ltd,EXXARO
Krsnaa Diagnostics Ltd,KRSNAA
Windlas Biotech Ltd,WINDLAS
Devyani International Ltd,DEVYANI
Meghmani Organics Ltd,MOL
Meghmani Finechem Ltd,MFL
CarTrade Tech Ltd,CARTRADE
Nuvoco Vistas Corporation Ltd,NUVOCO
Aptus Value Housing Finance India Ltd,APTUS
Chemplast Sanmar Ltd,CHEMPLASTS
Sharpline Broadcast Ltd,SHARPLINE
Aashka Hospitals Ltd,AASHKA
Ami Organics Ltd,AMIORG
Vijaya Diagnostic Centre Ltd,VIJAYA
PlatinumOne Business Services Ltd,POBS
Sansera Engineering Ltd,SANSERA
Prevest Denpro Ltd,PREVEST
Markolines Traffic Controls Ltd,MTCL
SBL Infratech Ltd,SBLI
Paras Defence and Space Technologies Ltd,PARAS
ICICI Prudential Sensex ETF,ICICISENSX
Tata Motors  Ltd - DVR,TATAMTRDVR
Future Enterprises Ltd_DVR,FELDVR
JAIN IRRIGATION SYSTEMS LTD.,JISLDVREQS
KARUR VYSYA BANK LTD.,KARURVYSYA
TIDE WATER OIL (INDIA) LTD.,TIDEWATER
AMRUTANJAN HEALTH CARE LTD.-$,AMRUTANJAN
XPRO INDIA LTD.,XPROINDIA
HISAR METAL INDUSTRIES LTD.-$,HISARMET
BHARAT RASAYAN LTD.,BHARATRAS
EASTERN SILK INDUSTRIES LTD.,EASTSILK
FERTILIZERS & CHEMICALS TRAVANCORE LTD.,FACT
GINNI FILAMENTS LTD.,GINNIFILA
SOUTHERN PETROCHEMICALS LTD.,SPIC
DE NORA INDIA LTD.,DENORA
KAVVERI TELECOM PRODUCTS LTD.-$,KAVVERITEL
SAKSOFT LTD.,SAKSOFT
SALONA COTSPIN LTD.,SALONACOT
Proseed India Ltd,PROSEED
ANDHRA SUGARS LTD.,ANDHRSUGAR
INDIA MOTOR PARTS & ACCESSORIES LTD.,IMPAL
K.C.P.LTD.,KCP
KHAITAN (INDIA) LTD.,KHAITANLTD
RADAAN MEDIAWORKS (I) LTD.,RADAAN
SUNDARAM FINANCE LTD.,SUNDARMFIN
SUNDARAM BRAKE LININGS LTD.,SUNDRMBRAK
WHEELS INDIA LTD.,WHEELS
LAMBODHARA TEXTILES LTD.-$,LAMBODHARA
MAITHAN ALLOYS LTD.,MAITHANALL
LOHIA SECURITIES LTD.,LOHIASEC
ORISSA MINERALS DEVELOPMENT COMPANY LTD.,ORISSAMINE
NIPPON INDIA ETF NIFTY BEES,NIFTYBEES
NIPPON INDIA ETF JUNIOR BEES,JUNIORBEES
NIPPON INDIA ETF BANK BEES,BANKBEES
KOTAK MAHINDRA MUTUAL FUND - KOTAK PSU BANK ETF,KOTAKPSUBK
NIPPON INDIA ETF PSU BANK BEES,PSUBNKBEES
NIPPON INDIA ETF SHARIAH BEES,SHARIABEES
QUANTUM MUTUAL FUND - QUANTUM INDEX FUND ETF,QNIFTY
Motilal Oswal MOSt Shares M50 ETF,MOM50
ASHIKA CREDIT CAPITAL LTD.,ASHIKACR
Madras Fertilizers Ltd,MADRASFERT
